,DPR412_classification,construction_year,degree_days,floors,net_area,heat_loss_surface,heated_usable_area,cooled_usable_area,heated_gross_volume,cooled_gross_volume,total_opaque_surface,total_glazed_surface,average_opaque_surface_transmittance,average_glazed_surface_transmittance,yie,Cm,surface_to_volume_ratio,Asol,system_type,energy_vectors_used,nominal_power,installation_year,EPh,QHnd,QHimp,total_effective_ventilation_flow,ventilation_type,air_changes,EPv,EPc,EPl,EPt,EPgl,EPw,Interfloor,system_performance,corridor,aereo,theoric_nominal_power,Area_check,air_changes_max
2692,4,1800,2643,1.0,368.81,1863.01,766.61,0.0,3913.35,0.0,1743.06,119.94,0.9948,2.2324,0.0575,180809.69,0.4761,49.9,0,,428.0,2003.0,146.6471,78802.13,78652.29,1653.4924,0,0.54,0.0,0.0,0.0,0.0,153.5447,6.8976,5.104746872594931,0.7,6891.13121736197,25.55366666666667,40.03500288,True,11.63622829545019
2695,13,1900,2542,,1826.71,5070.22,1826.71,0.0,10983.32,0.0,4618.69,597.15,0.8892,3.4523,0.2018,488605.2,0.4616,53.06,0,"
						",537.81,2013.0,249.626,331832.38,331680.96,0.0,0,1.0459,0.0,0.0,18.8556,1.8541,271.8611,1.5254,6.0126237881218145,0.727,18613.255933379867,60.89033333333334,123.36960185999999,True,9.87921448159573
2704,13,1975,2751,0.0,1860.683,4160.23,1860.68,0.0,9226.07,0.0,3947.98,212.25,1.2873,3.3,0.5061,482601.51,0.4509,111.9,0,,326.0,2009.0,285.9568,374781.47,374780.09,13996.1782,0,0.5159,0.0,0.0,25.1189,0.0,311.2047,0.129,4.958439925188641,0.704,16340.563381791071,62.022666666666666,115.65319308000002,True,11.979574401668318
2705,13,2005,2598,0.0,1795.28,2955.9,1795.28,0.0,6601.09,0.0,2433.04,235.61,0.6864,2.3406,0.14,332811.86,0.4478,0.08,1,"
						",91.7,2013.0,125.767,207768.92,207768.92,2814.13,0,0.5,0.0,0.0,22.7453,0.0,148.89,0.371,3.6769139075798765,0.92,12695.298958777003,59.842666666666666,44.43014843999999,True,16.15485200171487
2706,8,2018,2617,0.0,333.15,1215.73,333.15,333.15,1769.04,1769.04,1127.46,88.82,1.0124,1.55,0.0001,101634.63,0.6872,0.05,5,,1689.7,2019.0,333.57,70183.64,70183.64,0.0004,1,3.19772523885173,0.0,11.0,107.51,0.0,628.58,176.51,5.310040522287259,0.632,3095.1838424970942,11.104999999999999,25.582230080000002,True,11.186355311355312
2707,11,1999,2647,0.0,811.202,2734.37,811.2,0.0,6283.21,0.0,2556.79,100.52,0.5217,1.1,0.024,113024.59,0.4352,29.59,1,,70.0,2020.0,130.899,88598.47,88339.96,10197.8609,0,1.2138,0.0,0.0,34.9336,0.0,180.219,14.3864,7.745574457593688,0.832,10155.305870659604,27.040000000000003,28.888986860000003,True,7.668895357627711
2708,5,1980,2628,0.0,308.57,734.26,308.57,308.57,1518.08,1518.08,682.42,80.37,1.2841,3.6215,0.2573,121152.5,0.4837,32.44,1,"
						",38.5,2018.0,218.988,51946.46,51915.38,0.0,0,0.3965,0.0,0.0,94.0445,6.9143,329.6702,9.7234,4.919726480215186,0.768,2706.2381716887076,10.285666666666666,23.34710954,True,12.07384195826307
2709,4,1800,2808,0.0,1930.74,2907.04,1930.74,0.0,7791.93,0.0,2305.58,217.0,0.8421,2.1917,0.0626,268580.77,0.3731,66.26,1,"
",205.8,2014.0,107.5865,145086.41,145086.41,4754.25,0,0.48,0.0,0.0,0.0,0.0,107.59,0.0,4.035722054756207,0.698,14577.133677792175,64.358,48.34255636,True,14.718555736512007
2711,8,1987,2634,0.0,105.947,377.72,105.95,105.95,419.13,419.13,361.5,16.22,1.6544,2.4,0.6187,25090.75,0.9012,9.15,1,,24.0,2021.0,893.5098,73438.73,72890.56,3466.357,0,6.3403,0.0,27.5025,67.5311,0.0,1228.0098,239.4664,3.9559226050023595,0.77,799.8554422336117,3.5316666666666667,12.739872,True,15.015460596950827
2714,6,1990,2580,-1.0,153.98,533.54,153.98,0.0,645.93,0.0,512.66,20.88,0.8065,4.4966,0.3679,88034.68,0.826,2.79,0,"
						",22.76,2005.0,228.2847,25475.69,25473.82,0.0,0,1.153,0.0,0.0,46.1677,0.0,275.2346,0.7821,4.194895440966359,0.725,1206.851197950806,5.132666666666666,10.14698596,True,14.160066880312106
2716,8,1940,2600,0.0,199.087,406.0,199.09,199.09,951.0,951.0,327.53,33.42,0.5401,1.4266,0.0637,15842.46,0.4269,3.4,1,,27.5,2021.0,185.5234,37824.83,34991.97,4435.4602,0,2.4722,0.0,4.3474,52.4361,0.0,680.8706,438.5638,4.77673414033854,0.947,1712.9202024210153,6.636333333333334,4.4915185,True,12.435274447949526
2718,4,1950,2751,,1289.18,2155.68,1289.18,317.71,5019.71,1439.95,1928.88,226.8,0.8478,5.4704,0.0727,456706.6,0.4294,132.72,1,"
						",317.08,2018.0,152.9514,127558.18,127498.8,0.0,0,0.5386,0.0,6.4144,33.8691,0.0,195.875,2.6401,3.893723141842101,0.647,9492.8543477201,42.97266666666667,57.51982368,True,15.255321920987468
2720,5,1990,3065,,244.4,820.1,244.4,244.4,1054.81,1054.81,780.04,40.06,0.9968,4.5628,0.3822,135315.1,0.7775,14.11,1,"
						",52.67,2018.0,274.3765,48633.48,48593.51,0.0,0,0.54,0.0,0.0,127.3228,0.0,416.3126,14.6134,4.3159165302782325,0.725,1947.9471294357961,8.146666666666667,19.2065928,True,13.763009451939213
2722,4,1920,3135,1.0,49.22,173.89,49.22,0.0,230.63,0.0,165.36,8.53,0.8918,1.8841,0.0864,40450.31,0.754,2.84,1,"
						",23.7,2018.0,298.0783,11201.65,11198.93,0.0,0,0.6066,0.0,0.0,101.7745,0.0,402.8079,2.9552,4.685696871190573,0.763,428.0163154197733,1.6406666666666667,3.2707884199999997,True,12.676876382083858
2723,6,1900,2827,0.0,416.03,1087.21,416.03,416.03,1938.61,1938.61,1031.63,55.58,0.2901,2.0196,0.0327,179392.0,0.5608,10.44,1,"
						",33.9,2017.0,60.8223,17581.8,17445.89,0.0,0,0.4437,0.0,0.0,21.2906,0.0,138.8795,56.7666,4.659784150181477,0.689,3498.5784997373657,13.867666666666667,8.230504620000001,True,12.747371570351953
2724,4,1900,2541,,73.06,126.88,73.06,0.0,314.03,0.0,114.22,12.66,1.5041,3.9477,0.2352,24532.88,0.404,3.68,0,"
						",28.79,2022.0,267.0619,13413.48,13409.98,0.0,0,0.4922,0.0,0.0,53.2836,0.0,328.6495,8.3039,4.2982480153298654,0.687,589.6148990847494,2.4353333333333333,4.43552368,True,13.819584116167247
2726,4,1900,2573,0.0,79.09,284.19,79.09,0.0,399.2,0.0,285.17,13.99,1.4478,6.0511,0.1325,28082.42,0.7119,0.09,1,,27.7,2016.0,317.7554,22368.61,22364.91,193.72,0,0.43,0.0,0.0,338.9905,0.0,664.87,8.1194,5.04741433809584,0.89,718.464025960024,2.6363333333333334,9.950480299999999,True,11.768401803607217
2727,6,1980,2576,0.0,250.44,799.53,250.44,0.0,1198.13,0.0,754.54,44.99,1.2883,3.8643,0.2745,94442.5,0.6673,0.05,0,,31.0,1980.0,281.7,53374.67,53374.67,0.0,0,4.08,0.0,0.0,0.0,0.0,281.7,0.0,4.784099984028111,0.757,2153.5082689443325,8.348,22.91857478,True,12.416128466860856
2729,13,2009,2904,0.0,1075.44,2928.68,1075.44,0.0,4327.38,0.0,2732.87,195.81,1.2278,3.0543,0.1782,285153.18,0.6768,0.02,0,,130.0,2022.0,344.59,283154.36,283154.36,4145.4443,0,1.31621048760208,0.0,0.0,60.43,0.0,405.02,0.0,4.0238228074090605,0.764,8107.863096329205,35.848,79.06960538000001,True,14.762081444199493
2731,6,1940,2971,0.0,125.44,545.01,125.44,0.0,651.64,0.0,420.61,28.02,1.5032,5.5834,0.25,72096.53,0.84,0.0,0,"
						",25.6,2003.0,491.3768,48422.91,48422.91,242.72,0,0.5,0.0,0.0,67.5732,0.0,560.33,1.3941,5.1948341836734695,0.786,1155.7383010006329,4.181333333333333,15.774156400000003,True,11.434436191762323
2732,13,1965,2751,,3452.25,9236.19,3452.25,3452.25,25318.42,25318.42,8577.89,1165.99,0.9362,2.3485,0.2333,1737485.0,0.3648,114.09,1,"
						",891.9,2012.0,343.2368,784533.99,783531.04,0.0,0,0.8425,0.0,0.0,30.1211,0.7164,392.3499,18.2756,7.333889492360054,0.661,41246.38918785692,115.075,215.37896265999998,True,8.09938574366015
2733,4,1930,2686,,69.6,298.45,69.6,0.0,279.97,0.0,282.98,20.87,1.2384,2.3994,0.4971,49243.84,1.066,3.14,1,"
						",23.78,2020.0,392.7796,20526.25,20523.04,0.0,0,0.5018,0.0,0.0,94.1884,0.0,489.6229,2.6549,4.022557471264369,0.751,535.891238305266,2.32,8.0103582,True,14.766725006250667
2734,5,1960,2524,1.0,355.0,596.84,355.0,355.0,1393.0,1393.0,1077.7,44.93,1.233,1.9649,0.4235,145624.5,0.4285,0.04,1,,57.4,2017.0,110.93,33654.21,33654.21,0.3176,0,0.990954396105092,0.0,31.28,100.41,0.0,242.63,0.0,3.923943661971831,0.855,2636.895861993667,11.833333333333334,28.341741140000007,True,15.137832017229002
2736,6,2020,2824,1.0,283.36,965.06,283.36,283.36,1566.77,1566.77,867.72,97.33,0.4183,1.8,0.1203,117277.45,0.616,0.14,4,,14.25,2020.0,60.83,12552.91,12552.92,0.0,0,3.40988925320586,0.0,40.57,122.08,0.0,223.48,0.0,5.529256070016939,0.728,2718.462806969741,9.445333333333334,10.76322552,True,10.742855683986802
2738,8,1620,2505,,205.93,476.38,205.93,205.93,980.1,980.1,443.97,32.41,0.6197,2.859,0.0123,91553.36,0.4861,5.36,1,"
						",27.72,2022.0,100.4533,14923.64,15053.51,158.9664,1,8.0,26.7994,32.7257,28.2693,0.0,366.4438,178.196,4.759384256786286,0.728,1766.4616411424518,6.864333333333334,7.35576798,True,12.48060606060606
2739,13,1981,2617,,4217.07,5151.08,4217.07,56.26,18093.75,213.04,4479.66,1290.98,1.4949,4.0609,0.4229,1441093.0,0.2847,417.59,19,"
						",1200.0,1998.0,193.8252,706172.09,706148.82,0.0,0,1.2327,0.0,0.3204,44.6549,1.2578,241.0175,0.9592,4.2905975001600645,0.864,33258.511559942344,140.569,238.78368832,True,13.844225658031087
2740,8,1930,2617,1.0,110.0,273.0,110.0,0.0,396.0,0.0,266.18,6.82,1.3487,5.7,0.1091,53163.0,0.6894,5.15,1,,20.0,2015.0,589.4554,50974.85,50800.68,3584.7416,0,9.0524,0.0,0.0,0.0,0.0,663.3629,73.9075,3.6,0.783,776.706976744186,3.6666666666666665,7.95741932,True,16.5
2741,4,1990,2739,0.0,471.12,1000.77,471.12,471.12,1705.02,1705.02,933.01,67.77,1.1288,2.849,0.0433,118329.27,0.587,37.54,1,,50.0,2007.0,252.7471,94799.37,94776.82,3792.2639,0,3.0035,0.0,8.0613,29.81,2.2103,295.9678,3.1391,3.619077941925624,0.796,3303.151187314149,15.704,24.925168360000004,True,16.413020375127566
2744,6,1990,2666,,488.32,1617.39,488.32,13.36,2167.2,59.29,1454.67,162.72,1.0444,3.1074,0.8311,266872.2,0.7463,36.93,1,"
						",72.4,2005.0,551.6523,187899.44,187887.56,0.0,0,0.64,0.0,0.0,44.5969,0.0,597.8677,1.6185,4.4380733944954125,0.697,3959.0481736718584,16.277333333333335,40.49786952000001,True,13.38418604651163
2745,13,1929,2914,0.0,1476.44,3536.29,1476.44,0.0,8958.71,0.0,3159.41,465.56,0.7207,3.5332,0.2047,960742.2,0.3947,58.31,31,"
						",108.0,2017.0,124.2331,141463.46,141261.42,0.0,0,0.5001,0.0,0.0,42.3275,2.8934,170.3583,0.9043,6.067777898187531,0.77,15156.380698035646,49.214666666666666,78.43806758000001,True,9.789415663639073
2747,4,2006,2591,0.0,1257.99,2421.35,1257.99,1205.35,6196.71,5955.61,2214.91,285.64,1.4969,3.6038,0.3775,554685.8,0.3907,74.45,0,"
						",186.01,2006.0,241.889,215555.38,196159.17,4345.5015,2,0.7621,10.1727,17.4252,40.6737,0.0,313.0086,2.848,4.925881763766007,0.645,10997.826715058738,41.933,86.89776421999998,True,12.058754726298313
2748,4,2016,2528,0.0,93.6664,75.79,93.67,93.67,285.0,285.0,56.59,26.76,1.3347,2.5954,0.5482,52361.1,0.2659,4.61,19,"
						",4.09,2017.0,48.2567,4366.7,4360.36,0.0,0,0.4758,0.0,0.0,0.0,0.0,50.9052,2.6485,3.0425963488843815,0.965,591.716393697816,3.122333333333333,2.8996715400000004,True,19.5228
2751,5,1970,2542,,5758.56,6349.25,5758.56,4434.35,21590.86,16625.94,5887.81,899.02,1.2875,4.2297,0.4203,1799347.0,0.2941,318.19,1,"
						",709.0,2019.0,150.8915,726238.61,667989.57,2426.6189,2,1.008,35.0956,15.5068,119.6339,3.8654,330.7431,5.7499,3.7493505320774636,0.769,41253.62138492957,191.95200000000003,227.66280538000004,True,15.842743827712283
2752,4,1958,2589,0.0,407.69,953.51,407.69,0.0,1721.26,0.0,878.04,75.47,1.5081,4.5049,0.0812,118670.99,0.554,0.04,0,,105.3,2004.0,361.84,101203.12,101203.12,0.1668,0,0.376782423069852,0.0,0.0,0.0,0.0,369.79,7.95,4.221982388579558,0.686,3189.427420033956,13.589666666666666,33.28313854,True,14.069220222395222
2754,13,1980,2687,0.0,6814.55,18248.9,6814.55,2105.69,27946.55,8488.71,16847.9,1401.0,0.7841,3.2591,0.202,3367323.0,0.653,664.9,31,"
						",9139.09,2000.0,272.2031,1263079.93,1203536.15,19295.4434,1,1.9235,5.1847,0.0,53.3412,0.9373,332.2651,0.5988,4.101011805621794,0.649,52012.81505092075,227.15166666666667,355.5287498,True,14.484230432736778
2755,4,1900,2458,0.0,496.02,703.71,496.02,251.72,2420.64,1356.45,626.18,70.42,1.3942,4.6671,0.0001,160569.24,0.2907,0.02,0,,119.6,2007.0,189.79,72458.71,69860.53,705.1867,0,0.437443093661538,0.0,3.09,0.0,0.0,192.88,0.0,4.880125801378977,0.742,4314.947819264602,16.534,24.033546759999997,True,12.17181737061273
2759,11,1930,2782,0.0,393.7,1234.7,393.7,0.0,2131.32,0.0,1196.08,38.62,1.8749,3.5443,0.423,217052.6,0.5793,9.24,31,"
						",521.0,2023.0,460.7835,135583.3,135583.3,0.0,0,3.44,0.0,0.0,110.8507,0.0,571.6342,0.0,5.413563627127255,0.747,3709.4913885558,13.123333333333333,47.58822515999999,True,10.972439614886548
2760,13,1990,2862,,815.1099,5875.45,1932.27,1932.27,16265.67,16265.67,5481.18,655.98,0.5483,2.168,0.2447,1092916.0,0.3612,76.11,1,"
						",387.2,2007.0,163.9163,331498.51,251096.88,6366.984,1,0.5372,3.2227,0.0,27.5741,0.8604,201.1447,5.5712,8.417907435296309,0.793,25891.909303701235,64.409,88.54991268,True,7.056385503947885
2762,4,1700,2724,0.0,872.09,2869.56,1135.24,0.0,6755.91,0.0,2694.21,175.35,1.0951,3.3,0.0184,814230.3,0.4247,124.11,1,"
						",186.1,2020.0,212.0674,188362.21,188234.32,0.0,0,0.384,0.0,0.0,73.0204,0.0,304.6633,19.5756,5.951085233078468,0.782,11481.019767327141,37.84133333333333,70.58168742000001,True,9.981372753633487
2763,13,1920,2784,,743.21,2244.63,743.21,0.0,3604.73,0.0,2094.36,150.27,0.7207,3.0465,0.1546,394944.3,0.6227,66.23,1,"
						",539.0,2019.0,244.2971,121624.43,121624.43,0.0,0,1.6348,0.0,0.0,79.4135,0.0,323.7106,0.0,4.850217300628355,0.67,6428.264992987157,24.773666666666667,39.34405614,True,12.24687396836934
2765,11,1982,2604,0.0,496.51,730.96,671.32,0.0,5342.36,0.0,1568.53,74.32,0.8715,1.2,0.09,205122.25,0.14,0.04,0,"
						",259.0,2018.0,233.8219,125433.72,125433.72,2417.07,3,0.5,0.0,0.0,0.0,0.0,251.93,18.1092,7.957993207412262,0.799,8598.945297451693,22.377333333333336,29.123157900000002,True,7.4641933527504705
2766,13,1979,2657,1.0,1917.89,2977.4,1917.89,0.0,7543.97,0.0,2582.09,395.31,1.882,5.7021,0.3641,838727.94,0.3947,0.04,0,,183.3,2019.0,454.82,575620.84,575620.84,9046.6186,0,1.62655033038151,0.0,0.0,111.36,0.0,566.68,0.49,3.9334737654401453,0.66,14218.42173912578,63.92966666666667,142.27181062,True,15.101155757512293
2768,11,1991,3012,,7847.99,11381.71,7847.99,0.0,73699.0,0.0,10899.25,994.62,0.9512,3.0155,0.2369,1877990.0,0.1544,217.42,1,"
						",2843.76,2021.0,542.2484,2944420.48,2528718.24,127211.9688,2,1.863,23.8624,0.0,121.9507,0.0,688.9598,0.8983,9.390812169740277,0.594,115267.06553728442,261.5996666666667,267.3328642000001,True,6.325331497035238
2770,12,2000,2682,,224.36,1975.04,564.51,0.0,4452.4,0.0,1826.55,187.74,1.0684,5.6276,1.1605,341139.3,0.4436,87.09,0,"
						",125.59,2000.0,397.1603,154946.14,154357.82,0.0,0,0.3724,0.0,0.0,65.2278,0.0,525.8177,63.4297,7.887194203822784,0.688,7181.111892688987,18.817,60.16023288,True,7.531195310394395
2771,5,1980,2714,,1139.62,1941.63,1139.62,0.0,4152.84,0.0,1732.34,234.88,1.1064,3.2343,0.6125,463579.7,0.4675,44.79,19,"
						",267.6,2000.0,144.1876,131198.19,130839.62,0.0,0,0.5052,0.0,0.0,101.9947,0.0,250.2759,4.0936,3.6440567908601116,0.796,8012.811705256301,37.98733333333333,53.526667200000006,True,16.30051434680845
2772,4,1985,2617,,2185.0,3341.84,2185.0,598.0,8320.0,2221.42,3066.04,664.11,1.5177,4.1686,0.588,542163.6,0.4017,132.24,1,"
						",510.0,2009.0,245.5097,388924.93,388823.21,0.0,0,0.96,0.0,3.9279,59.9114,2.7086,320.1471,8.0896,3.807780320366133,0.725,15830.454348713038,72.83333333333333,148.43475708,True,15.599639423076923
2773,13,1980,3566,1.0,1876.75,3543.53,1876.75,0.0,7984.0,0.0,3121.23,422.3,0.529,3.0044,0.0693,857305.4,0.4438,85.04,1,"
						",307.02,2015.0,238.4751,362899.17,362769.53,0.0,0,0.4914,0.0,0.0,104.6229,0.0,343.6609,0.5629,4.254162781404023,0.811,14717.113263538013,62.55833333333333,58.397775800000005,True,13.962794338677355
2774,4,1987,2660,0.0,287.11,575.19,287.11,287.11,1118.25,1118.25,363.87,87.83,1.2086,3.0797,0.492,58365.14,0.5144,0.11,1,,30.0,2014.0,186.9215,39545.42,39520.36,1063.07,0,0.96,0.0,37.7415,428.8292,0.0,661.49,7.9967,3.8948486642750164,0.736,2123.6433832021276,9.570333333333334,14.20526666,True,15.250913480885314
2775,4,1980,2646,0.0,4961.18,7229.11,4961.18,4961.18,19992.34,19992.34,6215.6,458.15,0.946,3.0461,0.3233,710628.32,0.3616,0.02,19,"
      ",800.0,2005.0,78.9554,169404.24,243679.07,5.05,2,1.04,22.7813,23.8442,60.9287,1.668,234.0571,14.0802,4.029755017959437,0.622,37398.536551875586,165.37266666666667,145.5105663,True,14.740350154109024
2776,8,1900,2688,0.0,298.52,918.43,298.52,110.48,1280.37,450.36,650.03,90.2,0.2901,1.411,0.0277,136840.28,0.7173,0.02,31,,38.8,2019.0,421.3087,120919.84,120797.49,8850.94,0,8.0,0.0,7.9495,21.9994,0.0,663.96,212.7025,4.289059359506901,0.96,2365.663457148288,9.950666666666667,6.31691806,True,13.849190468380234
2777,12,2017,2788,0.0,107.1,406.48,107.1,0.0,426.37,0.0,385.36,21.12,0.7883,2.667,0.2755,72803.16,0.9533,6.59,1,"
						",54.51,2018.0,427.2185,35833.46,35201.16,0.0,0,3.44,0.0,0.0,22.2308,0.0,514.3327,64.8834,3.981045751633987,0.769,812.0713543091655,3.57,7.202126560000001,True,14.920702676079461
2780,13,1962,2646,,3962.195,8289.5,3962.2,3962.2,18290.3,18290.3,7353.02,1300.02,0.2294,1.9314,0.0213,1764652.0,0.4532,200.5,19,"
						",300.0,2012.0,170.4357,456393.23,456053.15,0.0,0,0.9835,0.0,0.0,16.651,0.8901,188.3327,0.3559,4.616198071778305,0.675,32970.324563207585,132.07333333333332,83.95282832,True,12.867732076565174
2783,13,1970,3168,1.0,572.6,1194.62,572.6,0.0,2562.35,0.0,1097.6,97.02,0.9434,4.469,0.4409,610062.17,0.4662,0.07,1,,342.0,2016.0,323.4,263945.93,131787.39,1673.6581,0,0.890963233575925,0.0,0.0,82.15,1.59,409.59,2.45,4.474938875305623,0.712,4668.3054367809555,19.086666666666666,29.3811644,True,13.273924327277696
2784,13,1970,2559,0.0,743.3,1042.68,743.3,0.0,3389.25,0.0,766.07,117.49,1.0595,1.4215,0.5632,191081.93,0.3076,23.29,1,"
",366.5,2017.0,139.2006,85536.37,85405.05,4439.14,0,0.82,0.0,0.0,39.2149,0.0,209.1,30.6884,4.55973362034172,0.825,6140.281526442421,24.776666666666664,19.573264,True,13.027076786899755
2785,6,1828,2542,1.0,288.51,1208.05,288.51,0.0,1939.4,0.0,1142.36,66.37,1.0404,5.4803,0.882,207327.1,0.6229,35.12,1,"
						",111.5,2018.0,817.6876,170409.67,170405.33,0.0,0,2.3075,0.0,0.0,29.4806,0.0,849.7811,2.613,6.7221240164985625,0.722,3230.019782902209,9.616999999999999,31.044777099999997,True,8.83649272971022
2786,5,1920,2808,,3563.17,4540.18,3563.17,3563.17,15244.28,15244.28,4204.77,462.02,1.4184,2.6072,0.191,678198.6,0.2978,122.08,1,"
						",281.4,2018.0,107.565,296133.74,296024.97,0.0,0,0.4462,0.0,0.0,102.8516,2.4809,214.1749,1.2774,4.278291521313887,0.772,28044.932471463166,118.77233333333334,143.37248624000003,True,13.884046868727156
2788,13,1970,2463,1.0,1078.49,2008.05,1078.49,0.0,4599.21,0.0,1916.25,91.8,1.4852,2.8747,0.4616,301352.2,0.4366,0.03,0,,325.0,2007.0,283.02,260883.54,231404.88,2975.3958,0,0.836016145871032,0.0,0.0,0.0,0.0,283.02,0.0,4.264490166807295,0.758,8477.621610035307,35.949666666666666,62.19823920000001,True,13.92898041185334
2789,11,2001,2524,0.0,1542.2,5018.48,1542.2,0.0,13976.92,0.0,4773.95,244.53,0.7479,1.5936,0.431,828046.8,0.3591,100.56,1,"
						",383.37,2023.0,271.727,311362.35,308258.34,6415.1064,2,0.6224,2.291,0.0,69.498,0.0,350.673,7.157,9.062974970820905,0.736,21998.538072199288,51.406666666666666,79.20240426,True,6.554139252424712
2790,13,1967,2617,1.0,1660.612,3286.67,1660.61,0.0,8448.77,0.0,2450.74,278.6,0.5614,1.2692,0.0776,384181.31,0.389,144.42,1,,263.0,2000.0,132.386,153908.7,153564.31,11939.3416,0,3.6444,0.0,0.0,29.1562,6.1812,200.0855,32.3622,5.0877508867223495,0.699,14871.841779791952,55.35366666666666,34.58889112,True,11.675099925788013
2794,13,1969,2802,0.0,603.04,1396.49,603.04,0.0,2529.84,0.0,1236.05,160.44,1.136,1.3241,0.3596,315984.12,0.552,0.02,1,,93.0,2020.0,222.92,102073.17,102073.17,1659.389,0,0.846582650763091,0.0,0.0,111.36,2.7,336.98,0.0,4.195144600689838,0.759,4689.954736127651,20.101333333333333,32.331828079999994,True,14.159225879897543
2796,4,2023,2426,0.0,131.78,553.52,131.78,112.52,639.02,549.32,366.73,36.43,0.4091,1.473,0.1614,14196.64,0.8662,12.52,5,"
",25.1,2023.0,166.8421,13393.44,13211.79,641.01,0,1.03,0.0,72.7114,61.6118,0.0,309.03,7.8657,4.849142510244347,0.601,1151.5866523369345,4.392666666666667,4.073812660000001,True,12.249588432286941
2798,7,1800,2617,0.0,1051.0,1461.59,1051.0,1051.0,4069.25,4069.25,1378.39,80.7,1.5501,4.651,0.2532,187095.15,0.3592,0.03,0,,136.0,2003.0,308.93,255047.21,255047.21,7005.8046,0,2.15027303225806,0.0,3.81,78.75,0.0,391.5,0.0,3.871788772597526,0.786,7710.375056240273,35.03333333333333,50.23956078,True,15.341746021994226
2799,13,1963,3194,1.0,602.02,1844.12,602.02,0.0,3375.1,0.0,1691.67,152.44,0.8207,1.033,0.1605,211584.23,0.5464,0.02,1,,285.0,2018.0,291.96,133696.99,133696.99,0.0001,0,0.471583791812974,0.0,0.0,64.66,0.0,356.61,0.0,5.606292149762466,0.761,5818.995465596573,20.067333333333334,30.91648178,True,10.595238067020237
2800,4,1975,2751,0.0,32.23,1129.42,369.77,282.75,2014.62,1525.03,1020.04,140.53,1.1168,3.424,0.2751,198156.9,0.5606,33.47,1,"
						",92.2,2005.0,257.1766,77938.87,77363.85,231.082,1,3.2855,1.9874,22.3608,57.8222,8.5914,355.9419,8.0034,5.448305703545447,0.814,3502.240033389706,12.325666666666667,32.407107839999995,True,10.902471930190309
2801,4,1985,3128,0.0,1047.36,2233.33,1047.36,0.0,4302.67,0.0,1947.46,350.71,0.8884,6.2304,0.252,371004.9,0.5191,52.53,1,"
						",112.62,2023.0,294.8435,251043.77,251043.77,0.0,0,0.64,0.0,0.0,41.5552,2.4478,338.8464,0.0,4.108109914451574,0.813,8014.438128192966,34.912,78.30374096,True,14.459204168574397
2802,8,1970,2774,0.0,151.682,1008.5,151.68,151.68,1173.83,1173.83,742.95,19.88,1.3111,2.7,0.4221,40934.04,0.8592,11.6,0,,40.0,2010.0,979.3652,103617.84,102535.52,3385.6332,0,6.0575,0.0,0.0,115.1703,0.0,1541.7701,447.2346,7.738858122362869,0.69,1916.375334057011,5.056,20.555154899999998,True,7.675550974161507
2803,4,1900,2559,1.0,5228.79,8957.3,5228.79,5228.79,26761.81,26761.81,6337.68,811.17,0.8066,3.0827,0.0564,1402305.97,0.3347,163.87,31,"
						",936.0,2022.0,284.0459,1522158.69,1521913.16,59133.44,0,0.44,0.0,0.0,76.8595,2.1142,371.176,8.1564,5.118165005670528,1.025,47006.54620044337,174.293,152.25132893999998,True,11.60572195976281
2804,4,2017,3182,0.0,165.1,604.88,165.1,0.0,739.47,0.0,443.8,21.14,0.2145,1.5578,0.02,67416.3,0.82,0.0,1,"
						",24.1,2017.0,81.5566,11616.69,11616.69,222.88,0,0.5,0.0,0.0,7.4442,0.0,95.1,6.1018,4.478921865536039,0.863,1356.4735097826547,5.503333333333333,2.56253984,True,13.262120167146739
2806,13,1960,2871,0.0,892.08,1740.78,892.08,0.0,3822.68,0.0,1251.61,167.97,0.9063,2.1319,0.3999,232891.89,0.4554,0.06,0,,93.0,2003.0,208.0772,132016.7,132013.35,6942.25,0,1.29,0.0,0.0,11.5833,0.5715,220.89,0.6518,4.285131378351717,0.711,7039.144386383117,29.736,29.848587719999998,True,13.861885378844162
2807,13,1961,2559,0.0,544.26,1834.0,544.26,0.0,2513.05,0.0,1422.82,129.23,1.0749,5.9439,0.3914,114276.85,0.7298,0.08,0,,98.6,2001.0,420.5134,150024.12,149881.5,3250.43,0,0.94,0.0,0.0,13.9385,0.0,451.99,17.5348,4.617370374453387,0.655,4541.705909572973,18.142,45.95038829999999,True,12.864465092218618
2808,12,1980,2581,0.0,413.64,2670.29,973.96,0.0,5821.93,0.0,2537.5,132.79,1.1349,3.5195,0.5566,585681.1,0.4587,67.7,0,"
						",104.42,2004.0,299.0486,175918.92,175241.2,0.0,0,0.3755,0.0,0.0,73.4,0.0,382.6437,10.1951,5.97758634851534,0.602,9886.977720285857,32.465333333333334,66.94326310000001,True,9.937121195205027
